tinh,ma tinh,huyen,ma huyen,xa,ma xa
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã A Roằng,4111531
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã A Đớt (hết hiệu lực),4111533
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Bắc Sơn (hết hiệu lực),4111511
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Hương Lâm (hết hiệu lực),4111529
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Hương Nguyên,4111509
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Hương Phong,4111521
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Hồng Bắc,4111513
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Hồng Hạ,4111505
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Hồng Kim,4111537
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Hồng Quảng (hết hiệu lực),4111501
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Hồng Thái,4111527
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Hồng Thượng,4111525
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Hồng Thủy,4111535
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Hồng Trung (hết hiệu lực),4111507
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Hồng Vân,4111541
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Lâm Đớt ,4111543
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Nhâm (hết hiệu lực),4111523
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Phú Vinh,4111519
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Quảng Nhâm,4111545
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Sơn Thủy,4111517
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Trung Sơn ,4111547
Thừa Thiên - Huế,411,Huyện A Lưới,41115,Xã Đông Sơn,4111503
Thừa Thiên - Huế,411,Huyện Nam Đông,41117,Thị trấn Khe Tre,4111707
Thừa Thiên - Huế,411,Huyện Nam Đông,41117,Xã Hương Giang (hết hiệu lực),4111701
Thừa Thiên - Huế,411,Huyện Nam Đông,41117,Xã Hương Hoà (hết hiệu lực),4111715
Thừa Thiên - Huế,411,Huyện Nam Đông,41117,Xã Hương Hữu,4111705
Thừa Thiên - Huế,411,Huyện Nam Đông,41117,Xã Hương Lộc,4111703
Thừa Thiên - Huế,411,Huyện Nam Đông,41117,Xã Hương Phú,4111709
Thừa Thiên - Huế,411,Huyện Nam Đông,41117,Xã Hương Sơn,4111711
Thừa Thiên - Huế,411,Huyện Nam Đông,41117,Xã Hương Xuân,4111723
Thừa Thiên - Huế,411,Huyện Nam Đông,41117,Xã Thượng Long,4111719
Thừa Thiên - Huế,411,Huyện Nam Đông,41117,Xã Thượng Lộ,4111717
Thừa Thiên - Huế,411,Huyện Nam Đông,41117,Xã Thượng Nhật,4111721
Thừa Thiên - Huế,411,Huyện Nam Đông,41117,Xã Thượng Quảng,4111713
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Thị trấn Phong Điền,4110301
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Phong An,4110311
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Phong Bình,4110317
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Phong Chương,4110319
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Phong Hiền,4110327
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Phong Hòa,4110309
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Phong Hải,4110321
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Phong Mỹ,4110329
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Phong Sơn,4110303
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Phong Thu,4110325
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Phong Xuân,4110331
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Điền Hòa,4110307
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Điền Hương,4110313
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Điền Hải,4110323
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Điền Lộc,4110315
Thừa Thiên - Huế,411,Huyện Phong ĐIền,41103,Xã Điền Môn,4110305
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Thị trấn Lăng Cô,4111315
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Thị trấn Phú Lộc,4111305
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Giang Hải,4111337
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Lộc An,4111329
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Lộc Bình,4111309
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Lộc Bổn,4111323
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Lộc Hòa,4111335
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Lộc Sơn,4111325
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Lộc Thủy,4111311
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Lộc Tiến,4111333
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Lộc Trì,4111331
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Lộc Vĩnh,4111327
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Lộc Điền,4111301
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Vinh Giang (hết hiệu lực),4111307
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Vinh Hiền,4111321
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Vinh Hưng,4111317
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Vinh Hải (hết hiệu lực),4111319
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Vinh Mỹ,4111303
Thừa Thiên - Huế,411,Huyện Phú Lộc,41113,Xã Xuân Lộc,4111313
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Phường Phú Thượng,4110175
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Phường Thuận An,4110183
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Thị trấn Phú Đa,4110911
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Thị trấn Thuận An (hết hiệu lực),4110901
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú An,4110919
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Diên,4110923
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Dương,4110177
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Dương (hết hiệu lực),4110917
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Gia,4110941
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Hải,4110921
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Hồ,4110929
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Lương,4110903
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Mậu,4110179
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Mậu (hết hiệu lực),4110905
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Mỹ,4110927
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Thanh,4110181
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Thanh (hết hiệu lực),4110925
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Thuận,4110915
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Thượng (hết hiệu lực),4110909
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Phú Xuân,4110907
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Vinh An,4110935
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Vinh Hà,4110939
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Vinh Phú (hết hiệu lực),4110937
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Vinh Thanh,4110933
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Vinh Thái (hết hiệu lực),4110913
Thừa Thiên - Huế,411,Huyện Phú Vang,41109,Xã Vinh Xuân,4110931
Thừa Thiên - Huế,411,Huyện Quảng ĐIền,41105,Thị trấn Sịa,4110507
Thừa Thiên - Huế,411,Huyện Quảng ĐIền,41105,Xã Quảng An,4110517
Thừa Thiên - Huế,411,Huyện Quảng ĐIền,41105,Xã Quảng Công,4110513
Thừa Thiên - Huế,411,Huyện Quảng ĐIền,41105,Xã Quảng Lợi,4110511
Thừa Thiên - Huế,411,Huyện Quảng ĐIền,41105,Xã Quảng Ngạn,4110509
Thừa Thiên - Huế,411,Huyện Quảng ĐIền,41105,Xã Quảng Phú,4110505
Thừa Thiên - Huế,411,Huyện Quảng ĐIền,41105,Xã Quảng Phước,4110503
Thừa Thiên - Huế,411,Huyện Quảng ĐIền,41105,Xã Quảng Thành,4110519
Thừa Thiên - Huế,411,Huyện Quảng ĐIền,41105,Xã Quảng Thái,4110501
Thừa Thiên - Huế,411,Huyện Quảng ĐIền,41105,Xã Quảng Thọ,4110521
Thừa Thiên - Huế,411,Huyện Quảng ĐIền,41105,Xã Quảng Vinh,4110515
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường An Cựu,4110141
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường An Hòa,4110153
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường An Tây,4110151
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường An Đông,4110149
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Gia Hội,4110155
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Hương Long,4110147
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Hương Sơ,4110143
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Kim Long,4110129
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Phú Bình (hết hiệu lực),4110115
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Phú Cát (hết hiệu lực),4110107
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Phú Hiệp (hết hiệu lực),4110121
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Phú Hòa (hết hiệu lực),4110127
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Phú Hậu,4110105
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Phú Hội,4110133
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Phú Nhuận,4110135
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Phú Thuận (hết hiệu lực),4110101
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Phước Vĩnh,4110111
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Phường Đúc,4110103
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Thuận Hòa,4110123
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Thuận Lộc,4110119
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Thuận Thành (hết hiệu lực),4110125
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Thủy Biều,4110145
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Thủy Xuân,4110113
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Trường An,4110139
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Tây Lộc,4110117
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Vĩnh Ninh,4110109
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Vỹ Dạ,4110131
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Xuân Phú,4110137
Thừa Thiên - Huế,411,Thành phố Huế,41101,Phường Đông Ba,4110157
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Phường Hương An,4110165
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Phường Hương An (hết hiệu lực),4110723
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Phường Hương Chữ,4110721
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Phường Hương Hồ,4110163
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Phường Hương Hồ (hết hiệu lực),4110725
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Phường Hương Vinh,4110171
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Phường Hương Vân,4110717
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Phường Hương Văn,4110701
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Phường Hương Xuân,4110719
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Phường Tứ Hạ,4110711
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Xã Bình Thành,4110731
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Xã Bình Tiến,4110733
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Xã Bình Điền (hết hiệu lực),4110729
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Xã Hương Bình,4110707
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Xã Hương Phong,4110169
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Xã Hương Phong (hết hiệu lực),4110703
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Xã Hương Thọ,4110167
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Xã Hương Thọ (hết hiệu lực),4110727
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Xã Hương Toàn,4110715
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Xã Hương Vinh (hết hiệu lực),4110705
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Xã Hải Dương,4110173
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Xã Hải Dương (hết hiệu lực),4110713
Thừa Thiên - Huế,411,Thị Xã Hương Trà,41107,Xã Hồng Tiến (hết hiệu lực),4110709
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Phường Phú Bài,4111109
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Phường Thủy Châu,4111101
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Phường Thủy Dương,4111113
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Phường Thủy Lương,4111105
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Phường Thủy Phương,4111115
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Phường Thủy Vân,4110159
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Xã Dương Hòa,4111123
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Xã Phú Sơn,4111107
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Xã Thủy Bằng,4110161
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Xã Thủy Bằng (hết hiệu lực),4111117
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Xã Thủy Phù,4111121
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Xã Thủy Thanh,4111103
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Xã Thủy Tân,4111119
Thừa Thiên - Huế,411,Thị xã  Hương Thuỷ,41111,Xã Thủy Vân (hết hiệu lực),4111111
Tiền Giang,807,Huyện Cai Lậy,80709,Thị trấn Cai Lậy(Hết hiệu lực),8070919
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Bình Phú,8070935
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Cẩm Sơn,8070943
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Hiệp Đức,8070915
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Hội Xuân,8070951
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Long Khánh(Hết hiệu lực),8070913
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Long Tiên,8070947
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Long Trung,8070949
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Mỹ Hạnh Trung(Hết hiệu lực),8070901
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Mỹ Hạnh Đông(Hết hiệu lực),8070907
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Mỹ Long,8070945
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Mỹ Phước Tây(Hết hiệu lực),8070925
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Mỹ Thành Bắc,8070921
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Mỹ Thành Nam,8070927
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Ngũ Hiệp,8070955
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Nhị Mỹ(Hết hiệu lực),8070937
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Nhị Quý(Hết hiệu lực),8070911
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Phú An,8070903
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Phú Cường,8070923
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Phú Nhuận,8070909
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Phú Quý(Hết hiệu lực),8070941
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Tam Bình,8070953
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Thanh Hòa(Hết hiệu lực),8070939
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Thạnh Lộc,8070905
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Tân Bình(Hết hiệu lực),8070931
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Tân Hội(Hết hiệu lực),8070933
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Tân Phong,8070917
Tiền Giang,807,Huyện Cai Lậy,80709,Xã Tân Phú(Hết hiệu lực),8070929
Tiền Giang,807,Huyện Châu Thành,80707,Thị trấn Tân Hiệp,8070717
Tiền Giang,807,Huyện Châu Thành,80707,Xã Bàn Long,8070713
Tiền Giang,807,Huyện Châu Thành,80707,Xã Bình Trưng,8070735
Tiền Giang,807,Huyện Châu Thành,80707,Xã Bình Đức,8070743
Tiền Giang,807,Huyện Châu Thành,80707,Xã Dưỡng Điềm,8070729
Tiền Giang,807,Huyện Châu Thành,80707,Xã Hữu Đạo,8070733
Tiền Giang,807,Huyện Châu Thành,80707,Xã Kim Sơn,8070745
Tiền Giang,807,Huyện Châu Thành,80707,Xã Long An,8070703
Tiền Giang,807,Huyện Châu Thành,80707,Xã Long Hưng,8070711
Tiền Giang,807,Huyện Châu Thành,80707,Xã Long Định,8070731
Tiền Giang,807,Huyện Châu Thành,80707,Xã Nhị Bình,8070727
Tiền Giang,807,Huyện Châu Thành,80707,Xã Phú Phong,8070747
Tiền Giang,807,Huyện Châu Thành,80707,Xã Phước Thạnh,8070737
Tiền Giang,807,Huyện Châu Thành,80707,Xã Song Thuận,8070715
Tiền Giang,807,Huyện Châu Thành,80707,Xã Tam Hiệp,8070707
Tiền Giang,807,Huyện Châu Thành,80707,Xã Thân Cửu Nghĩa,8070723
Tiền Giang,807,Huyện Châu Thành,80707,Xã Thạnh Phú,8070739
Tiền Giang,807,Huyện Châu Thành,80707,Xã Thới Sơn,8070749
Tiền Giang,807,Huyện Châu Thành,80707,Xã Tân Hương,8070701
Tiền Giang,807,Huyện Châu Thành,80707,Xã Tân Hội Đông,8070705
Tiền Giang,807,Huyện Châu Thành,80707,Xã Tân Lý Tây,8070721
Tiền Giang,807,Huyện Châu Thành,80707,Xã Tân Lý Đông,8070719
Tiền Giang,807,Huyện Châu Thành,80707,Xã Vĩnh Kim,8070741
Tiền Giang,807,Huyện Châu Thành,80707,Xã Điềm Hy,8070725
Tiền Giang,807,Huyện Châu Thành,80707,Xã Đông Hòa,8070709
Tiền Giang,807,Huyện Chợ Gạo,80711,Thị trấn Chợ Gạo,8071101
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã An Thạnh Thủy,8071133
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Bình Ninh,8071137
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Bình Phan,8071131
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Bình Phục Nhứt,8071125
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Hòa Tịnh,8071115
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Hòa Định,8071135
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Long Bình Điền,8071103
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Lương Hòa Lạc,8071121
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Mỹ Tịnh An,8071117
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Phú Kiết,8071107
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Quơn Long,8071109
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Song Bình,8071111
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Thanh Bình,8071123
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Trung Hòa,8071105
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Tân Bình Thạnh,8071119
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Tân Thuận Bình,8071129
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Xuân Đông,8071113
Tiền Giang,807,Huyện Chợ Gạo,80711,Xã Đăng Hưng Phước,8071127
Tiền Giang,807,Huyện Cái Bè,80713,Thị trấn Cái Bè,8071315
Tiền Giang,807,Huyện Cái Bè,80713,Xã An Cư,8071331
Tiền Giang,807,Huyện Cái Bè,80713,Xã An Hữu,8071313
Tiền Giang,807,Huyện Cái Bè,80713,Xã An Thái Trung,8071347
Tiền Giang,807,Huyện Cái Bè,80713,Xã An Thái Đông,8071341
Tiền Giang,807,Huyện Cái Bè,80713,Xã Hòa Hưng,8071349
Tiền Giang,807,Huyện Cái Bè,80713,Xã Hòa Khánh,8071335
Tiền Giang,807,Huyện Cái Bè,80713,Xã Hậu Mỹ Bắc A,8071319
Tiền Giang,807,Huyện Cái Bè,80713,Xã Hậu Mỹ Bắc B,8071317
Tiền Giang,807,Huyện Cái Bè,80713,Xã Hậu Mỹ Phú,8071325
Tiền Giang,807,Huyện Cái Bè,80713,Xã Hậu Mỹ Trinh,8071323
Tiền Giang,807,Huyện Cái Bè,80713,Xã Hậu Thành,8071307
Tiền Giang,807,Huyện Cái Bè,80713,Xã Mỹ Hội,8071329
Tiền Giang,807,Huyện Cái Bè,80713,Xã Mỹ Lương,8071343
Tiền Giang,807,Huyện Cái Bè,80713,Xã Mỹ Lợi A,8071333
Tiền Giang,807,Huyện Cái Bè,80713,Xã Mỹ Lợi B,8071305
Tiền Giang,807,Huyện Cái Bè,80713,Xã Mỹ Trung,8071321
Tiền Giang,807,Huyện Cái Bè,80713,Xã Mỹ Tân,8071303
Tiền Giang,807,Huyện Cái Bè,80713,Xã Mỹ Đức Tây,8071339
Tiền Giang,807,Huyện Cái Bè,80713,Xã Mỹ Đức Đông,8071309
Tiền Giang,807,Huyện Cái Bè,80713,Xã Thiện Trung,8071327
